0 0
54963.4 16777216
67410.1 33554432
81236.3 50331648
94101.8 67108864
109306 83886080
119117 100663296
133911 117440512
146866 134217728
160086 150994944
173115 167772160
189095 184549376
202663 201326592
214994 218103808
227257 234881024
240091 251658240
251443 268435456
264076 285212672
275222 301989888
287847 318767104
299700 335544320
314636 352321536
327648 369098752
340254 385875968
352953 402653184
367809 419430400
380181 436207616
395135 452984832
408067 469762048
420674 486539264
433302 503316480
446929 520093696
458821 536870912
474271 553648128
487170 570425344
499825 587202560
512296 603979776
526000 620756992
538246 637534208
553218 654311424
565890 671088640
579146 687865856
591755 704643072
605720 721420288
617486 738197504
632475 754974720
645266 771751936
658191 788529152
672349 805306368
688303 822083584
701824 838860800
712754 855638016
724274 872415232
737115 889192448
749341 905969664
759768 922746880
773446 939524096
788294 956301312
801385 973078528
816260 989855744
830089 1006632960
841047 1023410176
854905 1040187392
868953 1056964608
881691 1073741824
897456 1090519040
911324 1107296256
922264 1124073472
936257 1140850688
950524 1157627904
963272 1174405120
978388 1191182336
993885 1207959552
1.00501e+06 1224736768
1.01866e+06 1241513984
1.03242e+06 1258291200
1.04477e+06 1275068416
1.05935e+06 1291845632
1.07316e+06 1308622848
1.0841e+06 1325400064
1.0978e+06 1342177280
1.11239e+06 1358954496
1.12534e+06 1375731712
1.14024e+06 1392508928
1.15421e+06 1409286144
1.16764e+06 1426063360
1.18216e+06 1442840576
1.19109e+06 1459617792
1.20453e+06 1476395008
1.21751e+06 1493172224
1.23021e+06 1509949440
1.24286e+06 1526726656
1.25792e+06 1543503872
1.26912e+06 1560281088
1.28413e+06 1577058304
1.29772e+06 1593835520
1.31117e+06 1610612736
1.3255e+06 1627389952
1.34071e+06 1644167168
1.35343e+06 1660944384
1.3683e+06 1677721600
1.38174e+06 1694498816
1.39486e+06 1711276032
1.4079e+06 1728053248
1.42275e+06 1744830464
1.43412e+06 1761607680
1.45004e+06 1778384896
1.46333e+06 1795162112
1.47641e+06 1811939328
1.48942e+06 1828716544
1.50429e+06 1845493760
1.51521e+06 1862270976
1.53003e+06 1879048192
1.54429e+06 1895825408
1.5575e+06 1912602624
1.57053e+06 1929379840
1.58538e+06 1946157056
1.59628e+06 1962934272
1.61144e+06 1979711488
1.62486e+06 1996488704
1.64023e+06 2013265920
1.65392e+06 2030043136
1.66826e+06 2046820352
1.67771e+06 2063597568
1.69173e+06 2080374784
1.70318e+06 2097152000
1.71478e+06 2113929216
1.72704e+06 2130706432
1.74394e+06 2147483648
1.75562e+06 2164260864
1.77131e+06 2181038080
1.78447e+06 2197815296
1.79679e+06 2214592512
1.80903e+06 2231369728
1.82519e+06 2248146944
1.83568e+06 2264924160
1.85139e+06 2281701376
1.86584e+06 2298478592
1.87839e+06 2315255808
1.8928e+06 2332033024
1.90967e+06 2348810240
1.92005e+06 2365587456
1.93572e+06 2382364672
1.94852e+06 2399141888
1.96088e+06 2415919104
1.9743e+06 2432696320
1.99046e+06 2449473536
2.00081e+06 2466250752
2.01632e+06 2483027968
2.02899e+06 2499805184
2.041e+06 2516582400
2.05321e+06 2533359616
2.06875e+06 2550136832
2.08066e+06 2566914048
2.09618e+06 2583691264
2.1089e+06 2600468480
2.12328e+06 2617245696
2.13646e+06 2634022912
2.14825e+06 2650800128
2.15937e+06 2667577344
2.17283e+06 2684354560
2.18406e+06 2701131776
2.19644e+06 2717908992
2.20997e+06 2734686208
2.22374e+06 2751463424
2.23677e+06 2768240640
2.2522e+06 2785017856
2.26314e+06 2801795072
2.27694e+06 2818572288
2.29207e+06 2835349504
2.30599e+06 2852126720
2.3194e+06 2868903936
2.33484e+06 2885681152
2.34581e+06 2902458368
2.35963e+06 2919235584
2.37338e+06 2936012800
2.38744e+06 2952790016
2.40143e+06 2969567232
2.41764e+06 2986344448
2.42859e+06 3003121664
2.4427e+06 3019898880
2.45662e+06 3036676096
2.4713e+06 3053453312
2.49722e+06 3070230528
2.50087e+06 3087007744
2.52624e+06 3103784960
2.52752e+06 3120562176
2.55304e+06 3137339392
2.55595e+06 3154116608
2.58297e+06 3170893824
2.58427e+06 3187671040
2.60838e+06 3204448256
2.61329e+06 3221225472
2.63757e+06 3238002688
2.63859e+06 3254779904
2.65164e+06 3271557120
2.65305e+06 3288334336
2.66594e+06 3305111552
2.66698e+06 3321888768
2.68029e+06 3338665984
2.68134e+06 3355443200
2.69495e+06 3372220416
2.69636e+06 3388997632
2.71175e+06 3405774848
2.71277e+06 3422552064
2.72615e+06 3439329280
2.72717e+06 3456106496
2.7405e+06 3472883712
2.74122e+06 3489660928
2.74726e+06 3506438144
2.75509e+06 3523215360
2.76163e+06 3539992576
2.77186e+06 3556769792
2.77791e+06 3573547008
2.78726e+06 3590324224
2.79332e+06 3607101440
2.80189e+06 3623878656
2.80839e+06 3640655872
2.81703e+06 3657433088
2.82307e+06 3674210304
2.83389e+06 3690987520
2.83995e+06 3707764736
2.84816e+06 3724541952
2.8546e+06 3741319168
2.86303e+06 3758096384
2.86917e+06 3774873600
2.87767e+06 3791650816
2.88373e+06 3808428032
2.89402e+06 3825205248
2.90057e+06 3841982464
2.90941e+06 3858759680
2.91546e+06 3875536896
2.92413e+06 3892314112
2.93019e+06 3909091328
2.93934e+06 3925868544
2.94582e+06 3942645760
2.9566e+06 3959422976
2.96265e+06 3976200192
2.97177e+06 3992977408
2.97783e+06 4009754624
2.98606e+06 4026531840
2.99261e+06 4043309056
3.00117e+06 4060086272
3.00723e+06 4076863488
3.01827e+06 4093640704
3.0243e+06 4110417920
3.03238e+06 4127195136
3.0386e+06 4143972352
3.04697e+06 4160749568
3.05302e+06 4177526784
3.06226e+06 4194304000
3.06829e+06 4211081216
3.07889e+06 4227858432
3.08514e+06 4244635648
3.09331e+06 4261412864
3.09936e+06 4278190080
3.10788e+06 4294967296
3.11393e+06 4311744512
