0 0
24232.3 16777216
53912 33554432
83497.8 50331648
108258 67108864
133612 83886080
163299 100663296
188612 117440512
213528 134217728
243103 150994944
268655 167772160
296975 184549376
323009 201326592
348452 218103808
374056 234881024
403663 251658240
428605 268435456
454317 285212672
483796 301989888
509277 318767104
538672 335544320
563858 352321536
589394 369098752
619083 385875968
643732 402653184
669150 419430400
699441 436207616
724745 452984832
749622 469762048
779340 486539264
804925 503316480
833116 520093696
859192 536870912
884670 553648128
910263 570425344
939953 587202560
964779 603979776
990572 620756992
1.02001e+06 637534208
1.04558e+06 654311424
1.07498e+06 671088640
1.10017e+06 687865856
1.12559e+06 704643072
1.15523e+06 721420288
1.17994e+06 738197504
1.20544e+06 754974720
1.23509e+06 771751936
1.26046e+06 788529152
1.28529e+06 805306368
1.31493e+06 822083584
1.3405e+06 838860800
1.36879e+06 855638016
1.39483e+06 872415232
1.42027e+06 889192448
1.4459e+06 905969664
1.47554e+06 922746880
1.5004e+06 939524096
1.5263e+06 956301312
1.55563e+06 973078528
1.58118e+06 989855744
1.6105e+06 1006632960
1.63568e+06 1023410176
1.6612e+06 1040187392
1.69089e+06 1056964608
1.71555e+06 1073741824
1.74106e+06 1090519040
1.77063e+06 1107296256
1.79594e+06 1124073472
1.82085e+06 1140850688
1.85059e+06 1157627904
1.87611e+06 1174405120
1.90436e+06 1191182336
1.93039e+06 1207959552
1.9559e+06 1224736768
1.98153e+06 1241513984
2.01121e+06 1258291200
2.03607e+06 1275068416
2.06183e+06 1291845632
2.0912e+06 1308622848
2.11681e+06 1325400064
2.14618e+06 1342177280
2.17136e+06 1358954496
2.19677e+06 1375731712
2.22644e+06 1392508928
2.25116e+06 1409286144
2.27664e+06 1426063360
2.30625e+06 1442840576
2.3316e+06 1459617792
2.35648e+06 1476395008
2.38611e+06 1493172224
2.41162e+06 1509949440
2.44001e+06 1526726656
2.46604e+06 1543503872
2.49148e+06 1560281088
2.51716e+06 1577058304
2.54669e+06 1593835520
2.5716e+06 1610612736
2.59748e+06 1627389952
2.62683e+06 1644167168
2.65235e+06 1660944384
2.68166e+06 1677721600
2.70687e+06 1694498816
2.73234e+06 1711276032
2.76208e+06 1728053248
2.78674e+06 1744830464
2.81226e+06 1761607680
2.84184e+06 1778384896
2.86717e+06 1795162112
2.89209e+06 1811939328
2.9218e+06 1828716544
2.94727e+06 1845493760
2.97558e+06 1862270976
3.00163e+06 1879048192
3.02709e+06 1895825408
3.05282e+06 1912602624
3.0824e+06 1929379840
3.10727e+06 1946157056
3.13305e+06 1962934272
3.16242e+06 1979711488
3.18805e+06 1996488704
3.21742e+06 2013265920
3.24259e+06 2030043136
3.26809e+06 2046820352
3.29765e+06 2063597568
3.32236e+06 2080374784
3.34782e+06 2097152000
3.37751e+06 2113929216
3.40285e+06 2130706432
3.42773e+06 2147483648
3.45737e+06 2164260864
3.48288e+06 2181038080
3.51131e+06 2197815296
3.53728e+06 2214592512
3.56275e+06 2231369728
3.58843e+06 2248146944
3.61793e+06 2264924160
3.64285e+06 2281701376
3.66884e+06 2298478592
3.69811e+06 2315255808
3.72361e+06 2332033024
3.753e+06 2348810240
3.77819e+06 2365587456
3.80371e+06 2382364672
3.83377e+06 2399141888
3.85841e+06 2415919104
3.88381e+06 2432696320
3.914e+06 2449473536
3.93952e+06 2466250752
3.96425e+06 2483027968
3.99394e+06 2499805184
4.01953e+06 2516582400
4.04784e+06 2533359616
4.07383e+06 2550136832
4.09929e+06 2566914048
4.12499e+06 2583691264
4.15462e+06 2600468480
4.17945e+06 2617245696
4.2054e+06 2634022912
4.23466e+06 2650800128
4.26025e+06 2667577344
4.28966e+06 2684354560
4.31486e+06 2701131776
4.34029e+06 2717908992
4.37028e+06 2734686208
4.39498e+06 2751463424
4.42042e+06 2768240640
4.45012e+06 2785017856
4.47562e+06 2801795072
4.50036e+06 2818572288
4.52991e+06 2835349504
4.55551e+06 2852126720
4.58392e+06 2868903936
4.60985e+06 2885681152
4.63529e+06 2902458368
4.66103e+06 2919235584
4.69055e+06 2936012800
4.71545e+06 2952790016
4.7459e+06 2969567232
4.77063e+06 2986344448
4.7962e+06 3003121664
4.82549e+06 3019898880
4.8507e+06 3036676096
4.87622e+06 3053453312
4.90629e+06 3070230528
4.93091e+06 3087007744
4.95632e+06 3103784960
4.98761e+06 3120562176
5.01568e+06 3137339392
5.04128e+06 3154116608
5.07361e+06 3170893824
5.09921e+06 3187671040
5.12872e+06 3204448256
5.15509e+06 3221225472
5.18051e+06 3238002688
5.21035e+06 3254779904
5.23723e+06 3271557120
5.26215e+06 3288334336
5.29173e+06 3305111552
5.31704e+06 3321888768
5.34257e+06 3338665984
5.3736e+06 3355443200
5.39922e+06 3372220416
5.42497e+06 3388997632
5.45498e+06 3405774848
5.47972e+06 3422552064
5.50513e+06 3439329280
5.53634e+06 3456106496
5.56179e+06 3472883712
5.58669e+06 3489660928
5.61841e+06 3506438144
5.64403e+06 3523215360
5.6725e+06 3539992576
5.69843e+06 3556769792
5.72385e+06 3573547008
5.75266e+06 3590324224
5.77874e+06 3607101440
5.80361e+06 3623878656
5.83336e+06 3640655872
5.85866e+06 3657433088
5.88419e+06 3674210304
5.91353e+06 3690987520
5.93876e+06 3707764736
5.96433e+06 3724541952
5.99431e+06 3741319168
6.01902e+06 3758096384
6.04443e+06 3774873600
6.07402e+06 3791650816
6.09959e+06 3808428032
6.12447e+06 3825205248
6.15393e+06 3841982464
6.17955e+06 3858759680
6.20807e+06 3875536896
6.23383e+06 3892314112
6.25925e+06 3909091328
6.28958e+06 3925868544
6.31435e+06 3942645760
6.33918e+06 3959422976
6.36882e+06 3976200192
6.39412e+06 3992977408
6.41964e+06 4009754624
6.4491e+06 4026531840
6.47429e+06 4043309056
6.49976e+06 4060086272
6.52974e+06 4076863488
6.55501e+06 4093640704
6.57996e+06 4110417920
6.60954e+06 4127195136
6.63507e+06 4143972352
6.66001e+06 4160749568
6.68944e+06 4177526784
6.715e+06 4194304000
6.7436e+06 4211081216
6.76929e+06 4227858432
6.79473e+06 4244635648
6.82482e+06 4261412864
6.84965e+06 4278190080
6.87455e+06 4294967296
6.90431e+06 4311744512
6.92956e+06 4328521728
6.9551e+06 4345298944
6.98444e+06 4362076160
7.00963e+06 4378853376
7.03519e+06 4395630592
7.06522e+06 4412407808
7.09025e+06 4429185024
7.11539e+06 4445962240
7.1455e+06 4462739456
7.17115e+06 4479516672
7.19604e+06 4496293888
7.22543e+06 4513071104
7.25096e+06 4529848320
7.27955e+06 4546625536
7.3053e+06 4563402752
7.33068e+06 4580179968
7.36061e+06 4596957184
7.38574e+06 4613734400
7.41063e+06 4630511616
7.44025e+06 4647288832
7.46556e+06 4664066048
7.49117e+06 4680843264
7.52051e+06 4697620480
7.54571e+06 4714397696
7.57123e+06 4731174912
7.6012e+06 4747952128
7.6262e+06 4764729344
7.65141e+06 4781506560
7.68252e+06 4798283776
7.70807e+06 4815060992
7.73304e+06 4831838208
7.76233e+06 4848615424
7.78794e+06 4865392640
7.81653e+06 4882169856
7.84227e+06 4898947072
7.86768e+06 4915724288
7.89841e+06 4932501504
7.92443e+06 4949278720
7.94937e+06 4966055936
7.98049e+06 4982833152
8.00745e+06 4999610368
8.03359e+06 5016387584
8.06309e+06 5033164800
8.0883e+06 5049942016
8.11393e+06 5066719232
8.14514e+06 5083496448
8.17002e+06 5100273664
8.1954e+06 5117050880
8.2262e+06 5133828096
